Wenner£¨¦Á£©
0.2
1
247
1
0
5.3	0.2	96.44282
6.4	0.8	141.70786
6.1	0.6	128.29928
5.8	0.4	117.98296
5.5	0.2	101.02748
6.6	0.8	145.83972
6.3	0.6	139.26334
6	0.4	111.28454
5.7	0.2	112.26286
6.5	0.6	142.42898
6.2	0.4	122.02812
5.9	0.2	109.668
6.7	0.6	139.00134
6.4	0.4	130.87532
6.1	0.2	113.61184
6.9	0.6	149.60966
6.6	0.4	127.9168
6.3	0.2	106.74456
6.8	0.4	120.2608
6.5	0.2	116.13026
7	0.4	128.64876
6.7	0.2	108.21218
7.2	0.4	150.62582
6.9	0.2	114.30278
7.1	0.2	120.3004
7.3	0.2	137.01062
7.5	0.2	129.06864
0
0
0
0
