Wenner array£¨¦Á£©
0.2000
4
241
0
0
  0	0.2	133.72588
0.2	0.2	135.4523733
0.4	0.2	124.6232667
0.6	0.2	120.1961467
0.8	0.2	144.53064
1	0.2	134.94412
1.2	0.2	162.4792533
1.4	0.2	118.6977067
1.6	0.2	128.4970667
1.8	0.2	129.37776
2	0.2	167.0491067
2.2	0.2	177.5369733
2.4	0.2	217.29396
2.6	0.2	205.7931467
2.8	0.2	220.4526533
3	0.2	209.9142
3.2	0.2	169.4420133
3.4	0.2	178.7592933
3.6	0.2	154.8456
3.8	0.2	146.36152
4	0.2	143.66
4.2	0.2	147.4107067
4.4	0.2	143.0818267
4.6	0.2	155.1261467
4.8	0.2	128.5317333
5	0.2	145.4033467
5.2	0.2	117.65204
5.4	0.2	121.8070667
5.6	0.2	121.8752133
5.8	0.2	123.8637867
6	0.2	116.9791867
6.2	0.2	114.1909333
6.4	0.2	120.8639867
6.6	0.2	131.42444
6.8	0.2	131.9882667
7	0.2	140.8358267
7.2	0.2	150.9425733
0	0.4	80.25270667
0.2	0.4	97.63601333
0.4	0.4	97.06338667
0.6	0.4	84.68801333
0.8	0.4	86.85846667
1	0.4	85.13606667
1.2	0.4	88.30812
1.4	0.4	99.20114667
1.6	0.4	129.3093733
1.8	0.4	117.0885067
2	0.4	124.4356933
2.2	0.4	108.78948
2.4	0.4	141.6285467
2.6	0.4	149.3224667
2.8	0.4	128.5037333
3	0.4	114.57504
3.2	0.4	116.87488
3.4	0.4	108.4863733
3.6	0.4	103.00056
3.8	0.4	114.3713733
4	0.4	101.3290533
4.2	0.4	91.67857333
4.4	0.4	93.08726667
4.6	0.4	102.0671467
4.8	0.4	103.2922933
5	0.4	87.03869333
5.2	0.4	75.64344
5.4	0.4	81.50136
5.6	0.4	77.70945333
5.8	0.4	76.15374667
6	0.4	82.51781333
6.2	0.4	88.83973333
6.4	0.4	79.53525333
6.6	0.4	82.05834667
0	0.6	75.25362667
0.2	0.6	83.68284
0.4	0.6	77.07778667
0.6	0.6	77.57105333
0.8	0.6	86.74456
1	0.6	79.88197333
1.2	0.6	96.85665333
1.4	0.6	96.71334667
1.6	0.6	88.79772
1.8	0.6	92.66189333
2	0.6	97.92241333
2.2	0.6	98.40694667
2.4	0.6	108.65488
2.6	0.6	98.96318667
2.8	0.6	100.0088667
3	0.6	97.2658
3.2	0.6	98.66608
3.4	0.6	108.5426533
3.6	0.6	83.34417333
3.8	0.6	86.66853333
4	0.6	80.85142667
4.2	0.6	86.95408
4.4	0.6	85.65761333
4.6	0.6	94.62288
4.8	0.6	81.67758667
5	0.6	76.04741333
5.2	0.6	73.58666667
5.4	0.6	74.05050667
5.6	0.6	79.42537333
5.8	0.6	78.83352
6	0.6	78.73694667
0	0.8	82.05233333
0.2	0.8	92.27176
0.4	0.8	88.28161333
0.6	0.8	88.05058667
0.8	0.8	89.34681333
1	0.8	94.75621333
1.2	0.8	91.10866667
1.4	0.8	86.36442667
1.6	0.8	94.25214667
1.8	0.8	91.91329333
2	0.8	91.89492
2.2	0.8	88.38130667
2.4	0.8	104.7680533
2.6	0.8	100.5818533
2.8	0.8	95.61713333
3	0.8	93.97904
3.2	0.8	87.29892
3.4	0.8	96.90898667
3.6	0.8	88.38218667
3.8	0.8	88.31738667
4	0.8	86.38773333
4.2	0.8	96.43122667
4.4	0.8	95.11244
4.6	0.8	85.86217333
4.8	0.8	87.82973333
5	0.8	80.38194667
5.2	0.8	88.19206667
5.4	0.8	82.62812
0	1	85.27085333
0.2	1	98.47990667
0.4	1	88.96206667
0.6	1	97.37937333
0.8	1	100.6916133
1	1	108.1875067
1.2	1	94.01701333
1.4	1	101.29456
1.6	1	100.6092933
1.8	1	101.12812
2	1	105.40152
2.2	1	104.59508
2.4	1	107.0042267
2.6	1	102.4387733
2.8	1	101.0403467
3	1	94.26410667
3.2	1	100.12916
3.4	1	99.65398667
3.6	1	95.01236
3.8	1	104.4762
4	1	91.75834667
4.2	1	99.91605333
4.4	1	85.92289333
4.6	1	91.55977333
4.8	1	96.88437333
0	1.2	91.48944
0.2	1.2	92.06469333
0.4	1.2	96.21710667
0.6	1.2	112.93336
0.8	1.2	106.3330133
1	1.2	108.67604
1.2	1.2	109.7844933
1.4	1.2	101.25908
1.6	1.2	114.5430267
1.8	1.2	95.17464
2	1.2	121.09372
2.2	1.2	103.10796
2.4	1.2	102.71596
2.6	1.2	105.6156933
2.8	1.2	108.5424533
3	1.2	104.1436
3.2	1.2	106.40304
3.4	1.2	102.8456667
3.6	1.2	110.0044533
3.8	1.2	115.1862
4	1.2	91.88853333
4.2	1.2	99.39936
0	1.4	97.27449333
0.2	1.4	104.2341867
0.4	1.4	112.4262533
0.6	1.4	101.84052
0.8	1.4	112.30596
1	1.4	105.0481333
1.2	1.4	99.71849333
1.4	1.4	117.5754267
1.6	1.4	111.95404
1.8	1.4	110.1110933
2	1.4	107.7922
2.2	1.4	122.3598
2.4	1.4	121.3028267
2.6	1.4	109.91012
2.8	1.4	118.19432
3	1.4	96.58190667
3.2	1.4	103.4764667
3.4	1.4	108.43348
3.6	1.4	102.86536
0	1.6	116.99096
0.2	1.6	122.60548
0.4	1.6	117.0925333
0.6	1.6	118.1199067
0.8	1.6	114.3601867
1	1.6	107.8146133
1.2	1.6	112.8917867
1.4	1.6	126.3517467
1.6	1.6	120.21028
1.8	1.6	113.01812
2	1.6	117.5311733
2.2	1.6	117.5263467
2.4	1.6	130.3263333
2.6	1.6	118.13524
2.8	1.6	109.4391867
3	1.6	94.95522667
0	1.8	99.26666667
0.2	1.8	107.03368
0.4	1.8	120.98936
0.6	1.8	121.9715067
0.8	1.8	122.2807867
1	1.8	116.6386933
1.2	1.8	122.9702
1.4	1.8	114.4678533
1.6	1.8	104.5413467
1.8	1.8	127.21964
2	1.8	131.70584
2.2	1.8	115.9852267
